[ROOT-INFO]: 2019-07-15 19:14:06,020: Testing Notes: Objective Distancing - Sentiment Sentence Level - rawScore * polarityOnly
[ROOT-INFO]: 2019-07-15 19:14:06,022: Objective Analysis Initialized
[REAPPRAISAL-INFO]: 2019-07-15 19:14:32,620: spaCy Library Loaded
[REAPPRAISAL-DEBUG]: 2019-07-15 19:14:32,624: Model Initialized
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,601: (these,DT) Categories: ['pos_articles']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,601: (people,NNS)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,601: (be,VBP)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,601: (be,VBP) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,601: (be,VBP) Categories: ['present_tense']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,601: (dead,JJ)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,601: (this,DT)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,602: (this,DT) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,602: (this,DT) Categories: ['pos_articles']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,602: (make,VBZ)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,602: (me,PRP)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,602: (me,PRP) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,602: (me,PRP) Categories: ['fps']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,602: (feel,VB)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,602: (feel,VB) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,602: (feel,VB) Categories: ['present_tense']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,602: (really,RB)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,602: (bad,JJ)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,602: (bad,JJ) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,602: [('This', 0.24694048247613418), ('is', 0), ('a', 0.2884445761396642), ('gruesome', 0.3415347531567962), ('picture', 0.23521226366585207), ('of', 0), ('bodies', 0.0), ('burned', 0.11269102990033211), ('and', 0), ('horribly', 0.3060161302845434), ('injured', 0.0), ('.', 0), ('I', 0.04225300877561784), ('think', 0.1687495190146021), ('these', 0.19989966824327526), ('people', 0), ('are', 0.20092923842499708), ('dead', 0), ('.', 0), ('This', 0.24694048247613418), ('makes', 0), ('me', 0.04885061601171729), ('feel', 0.23842733250605813), ('really', 0), ('bad', 0.0)]
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,602: (this,DT)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,602: (this,DT) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,602: (this,DT) Categories: ['pos_articles']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,602: (be,VBZ)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,602: (a,DT)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,602: (a,DT) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,602: (a,DT) Categories: ['pos_articles']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,602: (Halloween,NNP)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,602: (Halloween,NNP) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,602: (Halloween,NNP) Categories: ['greater_than_6']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,602: (costume,NN)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,602: (costume,NN) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,602: (costume,NN) Categories: ['greater_than_6']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,602: (the,DT)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,602: (the,DT) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,602: (the,DT) Categories: ['pos_articles']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,602: (makeup,NN)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,602: (makeup,NN) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,618: (artist,NN)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,618: (do,VBD)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,618: (do,VBD) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,618: (do,VBD) Categories: ['past_tense']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,618: (a,DT)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,618: (a,DT) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,618: (a,DT) Categories: ['pos_articles']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,618: (great,JJ)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,618: (job,NN)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,618: (job,NN) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,619: (be,VBZ)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,619: (he,PRP)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,619: (he,PRP) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,619: (he,PRP) Categories: ['fps']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,619: (married,JJ)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,620: (married,JJ) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,620: (married,JJ) Categories: ['greater_than_6']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,620: (ring,NN)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,621: Synonyms of ring: ['band']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,621: (on,IN)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,621: (finger,NN)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,621: (probably,RB)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,621: (probably,RB) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,621: (probably,RB) Categories: ['greater_than_6']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,621: (Halloween,NNP)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,621: (Halloween,NNP) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,621: (Halloween,NNP) Categories: ['greater_than_6']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,621: (costume,NN)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,621: (costume,NN) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,621: (costume,NN) Categories: ['greater_than_6']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,621: (with,IN)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,621: (wife,NN)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,621: [('this', 0.24694048247613418), ('is', 0), ('a', 0.2884445761396642), ('Halloween', 0.0), ('costume', 0.1337687453053862), ('.', 0), ('the', 0.26040094726988117), ('makeup', 0.0), ('artist', 0), ('did', 0.1206749635371769), ('a', 0.2884445761396642), ('great', 0), ('job', 0.142829457364341), ('.', 0), ('is', 0), ('he', 0.051641248360820784), ('married', 0.10710575202807), ('.', 0), ('ring', 0.0), ('on', 0), ('finger', 0), ('.', 0), ('probably', 0.29149996722012905), ('Halloween', 0.0), ('costume', 0.1337687453053862), ('with', 0), ('wife', 0), ('.', 0)]
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,636: (this,DT)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,636: (this,DT) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,636: (this,DT) Categories: ['pos_articles']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,636: (be,VBZ)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,636: (a,DT)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,636: (a,DT) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,637: (a,DT) Categories: ['pos_articles']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,637: (Halloween,NNP)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,637: (Halloween,NNP) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,637: (Halloween,NNP) Categories: ['greater_than_6']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,637: (prop,NN)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,637: (prop,NN) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,637: (of,IN)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,637: (a,DT)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,637: (a,DT) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,637: (a,DT) Categories: ['pos_articles']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,637: (fake,JJ)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,637: (disfigured,JJ)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,637: (disfigured,JJ) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,637: (disfigured,JJ) Categories: ['greater_than_6']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,637: (hand,NN)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,637: (the,DT)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,637: (the,DT) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,637: (the,DT) Categories: ['pos_articles']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,637: (fake,JJ)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,637: (blood,NN)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,637: (blood,NN) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,637: (look,VBZ)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,637: (look,VBZ) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,637: (like,IN)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,637: (like,IN) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,637: (barbecue,NN)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,637: (barbecue,NN) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,637: (barbecue,NN) Categories: ['greater_than_6']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,637: (sauce,NN)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,637: [('This', 0.24694048247613418), ('is', 0), ('a', 0.2884445761396642), ('Halloween', 0.0), ('prop', 0.0), ('of', 0), ('a', 0.2884445761396642), ('fake', 0), ('disfigured', 0.044516130540302665), ('hand', 0), ('.', 0), ('The', 0.26040094726988117), ('fake', 0), ('blood', 0.0), ('looks', 0.0), ('like', 0.0), ('barbecue', 0.0), ('sauce', 0), ('.', 0)]
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,647: (this,DT)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,647: (this,DT) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,647: (this,DT) Categories: ['pos_articles']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,647: (be,VBZ)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,647: (a,DT)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,647: (a,DT) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,647: (a,DT) Categories: ['pos_articles']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,647: (heart,NN)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,647: (outside,IN)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,647: (outside,IN) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,647: (outside,IN) Categories: ['greater_than_6']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,647: (the,DT)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,647: (the,DT) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,647: (the,DT) Categories: ['pos_articles']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,647: (body,NN)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,647: (body,NN) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,647: (the,DT)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,647: (the,DT) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,647: (the,DT) Categories: ['pos_articles']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,647: (person,NN)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,647: (need,VBZ)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,647: (to,TO)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,647: (be,VB)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,647: (be,VB) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,647: (be,VB) Categories: ['present_tense']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,647: (care,VBN)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,647: (of,IN)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,647: [('This', 0.24694048247613418), ('is', 0), ('a', 0.2884445761396642), ('heart', 0), ('outside', 0.009321035088275741), ('the', 0.26040094726988117), ('body', 0.0), ('.', 0), ('The', 0.26040094726988117), ('person', 0), ('needs', 0), ('to', 0), ('be', 0.24379422288934668), ('cared', 0), ('of', 0), ('.', 0)]
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,665: (this,DT)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,665: (this,DT) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,665: (this,DT) Categories: ['pos_articles']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,665: (be,VBZ)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,665: (a,DT)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,665: (a,DT) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,665: (a,DT) Categories: ['pos_articles']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,665: (kind,NN)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,665: (kind,NN) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,665: (of,IN)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,665: (neutral,JJ)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,665: (neutral,JJ) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,665: (neutral,JJ) Categories: ['greater_than_6']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,665: (picture,NN)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,665: (picture,NN) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,665: (picture,NN) Categories: ['greater_than_6']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,665: (of,IN)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,665: (a,DT)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,665: (a,DT) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,665: (a,DT) Categories: ['pos_articles']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,665: (girl,NN)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,665: (girl,NN) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,665: (it,PRP)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,665: (it,PRP) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,665: (it,PRP) Categories: ['fps']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,665: (kind,RB)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,665: (of,RB)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,665: (haunt,VBZ)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,665: (haunt,VBZ) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,665: (me,PRP)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,665: (me,PRP) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,665: (me,PRP) Categories: ['fps']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,665: (though,RB)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,665: (she,PRP)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,665: (she,PRP) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,665: (she,PRP) Categories: ['fps']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,665: (do,VBZ)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,665: (not,RB)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,665: (look,VB)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,665: (look,VB) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,665: (look,VB) Categories: ['present_tense']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,665: (particularly,RB)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,665: (particularly,RB) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,665: (particularly,RB) Categories: ['greater_than_6']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,665: (happy,JJ)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,665: (but,CC)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,665: (i,PRP)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,665: (i,PRP) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,665: (i,PRP) Categories: ['fps']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,665: (hope,VBP)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,665: (hope,VBP) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,665: (hope,VBP) Categories: ['present_tense']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,665: (it,PRP)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,665: (it,PRP) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,665: (it,PRP) Categories: ['fps']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,665: (be,VBZ)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,665: (just,RB)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,665: (a,DT)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,665: (a,DT) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,665: (a,DT) Categories: ['pos_articles']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,665: (neutral,JJ)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,665: (neutral,JJ) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,665: (neutral,JJ) Categories: ['greater_than_6']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,665: (picture,NN)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,665: (picture,NN) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,665: (picture,NN) Categories: ['greater_than_6']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,665: [('This', 0.24694048247613418), ('is', 0), ('a', 0.2884445761396642), ('kind', 0.0), ('of', 0), ('neutral', 0.26653587024050246), ('picture', 0.23521226366585207), ('of', 0), ('a', 0.2884445761396642), ('girl', 0.0), ('.', 0), ('It', 0.050403833236915725), ('kind', 0), ('of', 0), ('haunts', 0.0), ('me', 0.04885061601171729), ('though', 0), ('.', 0), ('She', 0.06309890944723907), ('does', 0), ("n't", 0), ('look', 0.18553555124342033), ('particularly', 0.3752668200687196), ('happy', 0), (',', 0), ('but', 0), ('I', 0.04225300877561784), ('hope', 0.26926471406688113), ('it', 0.050403833236915725), ("'s", 0), ('just', 0), ('a', 0.2884445761396642), ('neutral', 0.26653587024050246), ('picture', 0.23521226366585207), ('.', 0)]
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,681: (this,DT)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,681: (this,DT) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,681: (this,DT) Categories: ['pos_articles']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,681: (be,VBZ)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,681: (a,DT)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,681: (a,DT) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,681: (a,DT) Categories: ['pos_articles']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,681: (neutral,JJ)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,681: (neutral,JJ) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,681: (neutral,JJ) Categories: ['greater_than_6']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,681: (picture,NN)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,681: (picture,NN) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,681: (picture,NN) Categories: ['greater_than_6']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,681: (of,IN)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,681: (a,DT)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,681: (a,DT) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,681: (a,DT) Categories: ['pos_articles']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,681: (man,NN)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,681: (man,NN) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,681: (his,PRP$)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,681: (his,PRP$) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,681: (his,PRP$) Categories: ['fps', 'pos_articles']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,681: (facial,JJ)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,681: (expression,NN)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,681: (expression,NN) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,681: (expression,NN) Categories: ['greater_than_6']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,681: (be,VBZ)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,681: (neutral,JJ)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,681: (neutral,JJ) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,681: (neutral,JJ) Categories: ['greater_than_6']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,681: (i,PRP)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,681: (i,PRP) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,681: (i,PRP) Categories: ['fps']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,681: (feel,VBP)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,681: (feel,VBP) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,681: (feel,VBP) Categories: ['present_tense']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,681: (neutral,JJ)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,681: (neutral,JJ) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,681: (neutral,JJ) Categories: ['greater_than_6']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,681: [('This', 0.24694048247613418), ('is', 0), ('a', 0.2884445761396642), ('neutral', 0.26653587024050246), ('picture', 0.23521226366585207), ('of', 0), ('a', 0.2884445761396642), ('man', 0.18253968253968253), ('.', 0), ('His', -0.0005731074346123639), ('facial', 0), ('expression', 0.1931391824688522), ('is', 0), ('neutral', 0.26653587024050246), ('.', 0), ('I', 0.04225300877561784), ('feel', 0.2521370294821231), ('neutral', 0.26653587024050246), ('.', 0)]
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,698: (this,DT)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,698: (this,DT) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,698: (this,DT) Categories: ['pos_articles']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,698: (be,VBZ)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,698: (a,DT)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,698: (a,DT) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,698: (a,DT) Categories: ['pos_articles']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,698: (painting,NN)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,698: (painting,NN) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,698: (painting,NN) Categories: ['greater_than_6']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,698: (obviously,RB)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,698: (obviously,RB) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,698: (obviously,RB) Categories: ['greater_than_6']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,698: (i,PRP)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,698: (i,PRP) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,698: (i,PRP) Categories: ['fps']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,698: (hope,VBP)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:15:19,698: (hope,VBP) exists in scoring bank
